# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	194839	195402	-						61186280	FGL89_RS00910	564		old_locus_tag=FGL89_00910
CDS	with_protein	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	194839	195402	-	WP_041773208.1	WP_041773208.1		TetR/AcrR family transcriptional regulator		61186280	FGL89_RS00910	564	187	
gene	protein_coding	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	195518	196639	+						61186281	FGL89_RS00915	1122		old_locus_tag=FGL89_00915
CDS	with_protein	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	195518	196639	+	WP_014974323.1	WP_014974323.1		alpha/beta hydrolase		61186281	FGL89_RS00915	1122	373	
gene	protein_coding	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	196930	197999	-						61186282	FGL89_RS00920	1070		old_locus_tag=FGL89_00920
CDS	with_protein	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	196930	197999	-	WP_105451717.1	WP_105451717.1		IS3 family transposase		61186282	FGL89_RS00920	1071	356	ribosomal_slippage
gene	protein_coding	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	198319	199119	+						61186283	FGL89_RS00925	801		old_locus_tag=FGL89_00925
CDS	with_protein	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	198319	199119	+	WP_243129506.1	WP_243129506.1		hypothetical protein		61186283	FGL89_RS00925	801	266	
gene	protein_coding	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	199646	200014	-						61186284	FGL89_RS00930	369		old_locus_tag=FGL89_00930
CDS	with_protein	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	199646	200014	-	WP_014974290.1	WP_014974290.1		GNAT family N-acetyltransferase		61186284	FGL89_RS00930	369	122	
gene	protein_coding	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	200091	201008	-						61186285	FGL89_RS00935	918		old_locus_tag=FGL89_00935
CDS	with_protein	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	200091	201008	-	WP_050895541.1	WP_050895541.1		IS30 family transposase		61186285	FGL89_RS00935	918	305	
gene	protein_coding	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	201388	201774	+						61186286	FGL89_RS00940	387		old_locus_tag=FGL89_00940
CDS	with_protein	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	201388	201774	+	WP_014974289.1	WP_014974289.1		MmcQ/YjbR family DNA-binding protein		61186286	FGL89_RS00940	387	128	
gene	protein_coding	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	202100	202588	-						61186288	FGL89_RS00950	489		old_locus_tag=FGL89_00950
CDS	with_protein	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	202100	202588	-	WP_014974287.1	WP_014974287.1		MscL family protein		61186288	FGL89_RS00950	489	162	
gene	protein_coding	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	202714	204141	-					gndA	61186289	FGL89_RS00955	1428		old_locus_tag=FGL89_00955
CDS	with_protein	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	202714	204141	-	WP_014974286.1	WP_014974286.1		NADP-dependent phosphogluconate dehydrogenase	gndA	61186289	FGL89_RS00955	1428	475	
gene	protein_coding	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	204296	204778	-						61186290	FGL89_RS00960	483		old_locus_tag=FGL89_00960
CDS	with_protein	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	204296	204778	-	WP_014974285.1	WP_014974285.1		glutathione peroxidase		61186290	FGL89_RS00960	483	160	
gene	protein_coding	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	204982	206034	-						61186291	FGL89_RS00965	1053		old_locus_tag=FGL89_00965
CDS	with_protein	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	204982	206034	-	WP_014974284.1	WP_014974284.1		2,3-butanediol dehydrogenase		61186291	FGL89_RS00965	1053	350	
gene	protein_coding	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	206201	211009	-						61186292	FGL89_RS00970	4809		old_locus_tag=FGL89_00970
CDS	with_protein	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	206201	211009	-	WP_014974283.1	WP_014974283.1		KxYKxGKxW signal peptide domain-containing protein		61186292	FGL89_RS00970	4809	1602	
gene	protein_coding	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	211154	211417	+						71454288	FGL89_RS08705	264		
CDS	with_protein	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	211154	211417	+	WP_014974282.1	WP_014974282.1		helix-turn-helix domain-containing protein		71454288	FGL89_RS08705	264	87	
gene	protein_coding	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	211341	212015	+						61186293	FGL89_RS00975	675		old_locus_tag=FGL89_00975
CDS	with_protein	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	211341	212015	+	WP_223824441.1	WP_223824441.1		transcriptional activator		61186293	FGL89_RS00975	675	224	
gene	protein_coding	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	212125	212862	-						61186294	FGL89_RS00980	738		old_locus_tag=FGL89_00980
CDS	with_protein	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	212125	212862	-	WP_014974280.1	WP_014974280.1		3-oxoacyl-ACP reductase		61186294	FGL89_RS00980	738	245	
gene	protein_coding	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	212862	213419	-						61186295	FGL89_RS00985	558		old_locus_tag=FGL89_00985
CDS	with_protein	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	212862	213419	-	WP_014974279.1	WP_014974279.1		QueT transporter family protein		61186295	FGL89_RS00985	558	185	
gene	protein_coding	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	213523	214821	-					rpoD	61186296	FGL89_RS00990	1299		old_locus_tag=FGL89_00990
CDS	with_protein	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	213523	214821	-	WP_014974278.1	WP_014974278.1		RNA polymerase sigma factor RpoD	rpoD	61186296	FGL89_RS00990	1299	432	
gene	protein_coding	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	214884	216734	-					dnaG	61186297	FGL89_RS00995	1851		old_locus_tag=FGL89_00995
CDS	with_protein	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	214884	216734	-	WP_014974277.1	WP_014974277.1		DNA primase	dnaG	61186297	FGL89_RS00995	1851	616	
gene	protein_coding	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	216910	219603	-						61186298	FGL89_RS01000	2694		old_locus_tag=FGL89_01000
CDS	with_protein	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	216910	219603	-	WP_147000265.1	WP_147000265.1		HAD-IC family P-type ATPase		61186298	FGL89_RS01000	2694	897	
gene	protein_coding	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	219858	220628	-						61186299	FGL89_RS01005	771		old_locus_tag=FGL89_01005
CDS	with_protein	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	219858	220628	-	WP_014974271.1	WP_014974271.1		ribonuclease HII		61186299	FGL89_RS01005	771	256	
gene	protein_coding	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	220621	221475	-					ylqF	61186300	FGL89_RS01010	855		old_locus_tag=FGL89_01010
CDS	with_protein	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	220621	221475	-	WP_014974270.1	WP_014974270.1		ribosome biogenesis GTPase YlqF	ylqF	61186300	FGL89_RS01010	855	284	
gene	protein_coding	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	221517	221744	-						61186301	FGL89_RS01015	228		old_locus_tag=FGL89_01015
CDS	with_protein	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	221517	221744	-	WP_014974269.1	WP_014974269.1		YozE family protein		61186301	FGL89_RS01015	228	75	
gene	protein_coding	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	221731	222342	-						61186302	FGL89_RS01020	612		old_locus_tag=FGL89_01020
CDS	with_protein	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	221731	222342	-	WP_014974268.1	WP_014974268.1		YpmS family protein		61186302	FGL89_RS01020	612	203	
gene	protein_coding	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	222324	223235	-						61186303	FGL89_RS01025	912		old_locus_tag=FGL89_01025
CDS	with_protein	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	222324	223235	-	WP_014974267.1	WP_014974267.1		GDSL-type esterase/lipase family protein		61186303	FGL89_RS01025	912	303	
gene	protein_coding	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	223356	224600	-					pepT	61186304	FGL89_RS01030	1245		old_locus_tag=FGL89_01030
CDS	with_protein	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	223356	224600	-	WP_014974266.1	WP_014974266.1		peptidase T	pepT	61186304	FGL89_RS01030	1245	414	
gene	protein_coding	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	224685	225473	-						61186305	FGL89_RS01035	789		old_locus_tag=FGL89_01035
CDS	with_protein	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	224685	225473	-	WP_014974265.1	WP_014974265.1		Nif3-like dinuclear metal center hexameric protein		61186305	FGL89_RS01035	789	262	
gene	protein_coding	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	225470	226159	-						61186306	FGL89_RS01040	690		old_locus_tag=FGL89_01040
CDS	with_protein	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	225470	226159	-	WP_014974264.1	WP_014974264.1		class I SAM-dependent methyltransferase		61186306	FGL89_RS01040	690	229	
gene	protein_coding	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	226197	227288	-					menC	61186307	FGL89_RS01045	1092		old_locus_tag=FGL89_01045
CDS	with_protein	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	226197	227288	-	WP_014974263.1	WP_014974263.1		o-succinylbenzoate synthase	menC	61186307	FGL89_RS01045	1092	363	
gene	protein_coding	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	227275	228090	-					menH	61186308	FGL89_RS01050	816		old_locus_tag=FGL89_01050
CDS	with_protein	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	227275	228090	-	WP_014974262.1	WP_014974262.1		2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase	menH	61186308	FGL89_RS01050	816	271	
gene	protein_coding	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	228083	229708	-					menD	61186309	FGL89_RS01055	1626		old_locus_tag=FGL89_01055
CDS	with_protein	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	228083	229708	-	WP_147000266.1	WP_147000266.1		2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylic-acid synthase	menD	61186309	FGL89_RS01055	1626	541	
gene	protein_coding	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	229705	230892	-						61186310	FGL89_RS01060	1188		old_locus_tag=FGL89_01060
CDS	with_protein	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	229705	230892	-	WP_014974260.1	WP_014974260.1		isochorismate synthase		61186310	FGL89_RS01060	1188	395	
gene	protein_coding	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	230950	231453	-						61186311	FGL89_RS01065	504		old_locus_tag=FGL89_01065
CDS	with_protein	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	230950	231453	-	WP_014974259.1	WP_014974259.1		ECF transporter S component		61186311	FGL89_RS01065	504	167	
gene	protein_coding	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	231453	232253	-						61186312	FGL89_RS01070	801		old_locus_tag=FGL89_01070
CDS	with_protein	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	231453	232253	-	WP_014974258.1	WP_014974258.1		bifunctional hydroxymethylpyrimidine kinase/phosphomethylpyrimidine kinase		61186312	FGL89_RS01070	801	266	
gene	protein_coding	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	232279	232758	-						61186313	FGL89_RS01075	480		old_locus_tag=FGL89_01075
CDS	with_protein	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	232279	232758	-	WP_014974257.1	WP_014974257.1		hypothetical protein		61186313	FGL89_RS01075	480	159	
gene	protein_coding	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	232860	233750	+						61186314	FGL89_RS01080	891		old_locus_tag=FGL89_01080
CDS	with_protein	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	232860	233750	+	WP_014974256.1	WP_014974256.1		YitT family protein		61186314	FGL89_RS01080	891	296	
gene	protein_coding	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	233781	234350	-						61186315	FGL89_RS01085	570		old_locus_tag=FGL89_01085
CDS	with_protein	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	233781	234350	-	WP_014974255.1	WP_014974255.1		GNAT family N-acetyltransferase		61186315	FGL89_RS01085	570	189	
gene	protein_coding	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	234350	236542	-						61186316	FGL89_RS01090	2193		old_locus_tag=FGL89_01090
CDS	with_protein	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	234350	236542	-	WP_014974254.1	WP_014974254.1		RNA-binding transcriptional accessory protein		61186316	FGL89_RS01090	2193	730	
gene	protein_coding	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	236730	237434	-						61186317	FGL89_RS01095	705		old_locus_tag=FGL89_01095
CDS	with_protein	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	236730	237434	-	WP_223822764.1	WP_223822764.1		nicotinamide mononucleotide transporter family protein		61186317	FGL89_RS01095	705	234	
gene	protein_coding	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	237615	238178	-						61186318	FGL89_RS01100	564		old_locus_tag=FGL89_01100
CDS	with_protein	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	237615	238178	-	WP_014974252.1	WP_014974252.1		aminodeoxychorismate/anthranilate synthase component II		61186318	FGL89_RS01100	564	187	
gene	protein_coding	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	238178	239545	-					trpE	61186319	FGL89_RS01105	1368		old_locus_tag=FGL89_01105
CDS	with_protein	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	238178	239545	-	WP_041773200.1	WP_041773200.1		anthranilate synthase component I	trpE	61186319	FGL89_RS01105	1368	455	
gene	protein_coding	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	239652	240419	-					trpA	61186320	FGL89_RS01110	768		old_locus_tag=FGL89_01110
CDS	with_protein	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	239652	240419	-	WP_014974250.1	WP_014974250.1		tryptophan synthase subunit alpha	trpA	61186320	FGL89_RS01110	768	255	
gene	protein_coding	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	240482	241075	-						61186321	FGL89_RS01115	594		old_locus_tag=FGL89_01115
CDS	with_protein	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	240482	241075	-	WP_014974249.1	WP_014974249.1		phosphoribosylanthranilate isomerase		61186321	FGL89_RS01115	594	197	
gene	protein_coding	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	241090	241875	-					trpC	61186322	FGL89_RS01120	786		old_locus_tag=FGL89_01120
CDS	with_protein	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	241090	241875	-	WP_014974248.1	WP_014974248.1		indole-3-glycerol phosphate synthase TrpC	trpC	61186322	FGL89_RS01120	786	261	
gene	protein_coding	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	241872	242897	-					trpD	61186323	FGL89_RS01125	1026		old_locus_tag=FGL89_01125
CDS	with_protein	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	241872	242897	-	WP_014974247.1	WP_014974247.1		anthranilate phosphoribosyltransferase	trpD	61186323	FGL89_RS01125	1026	341	
gene	protein_coding	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	242890	244098	-					trpB	61186324	FGL89_RS01130	1209		old_locus_tag=FGL89_01130
CDS	with_protein	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	242890	244098	-	WP_014974246.1	WP_014974246.1		tryptophan synthase subunit beta	trpB	61186324	FGL89_RS01130	1209	402	
gene	protein_coding	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	244546	245424	-						61186325	FGL89_RS01135	879		old_locus_tag=FGL89_01135
CDS	with_protein	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	244546	245424	-	WP_014974245.1	WP_014974245.1		aldose 1-epimerase family protein		61186325	FGL89_RS01135	879	292	
gene	protein_coding	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	245483	246385	-					xerC	61186326	FGL89_RS01140	903		old_locus_tag=FGL89_01140
CDS	with_protein	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	245483	246385	-	WP_014974244.1	WP_014974244.1		tyrosine recombinase XerC	xerC	61186326	FGL89_RS01140	903	300	
gene	protein_coding	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	246550	246990	+						61186327	FGL89_RS01145	441		old_locus_tag=FGL89_01145
CDS	with_protein	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	246550	246990	+	WP_014974243.1	WP_014974243.1		hypothetical protein		61186327	FGL89_RS01145	441	146	
gene	protein_coding	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	247030	248373	-						61186328	FGL89_RS01150	1344		old_locus_tag=FGL89_01150
CDS	with_protein	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	247030	248373	-	WP_147000267.1	WP_147000267.1		PFL family protein		61186328	FGL89_RS01150	1344	447	
gene	protein_coding	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	248429	248701	-						61186329	FGL89_RS01155	273		old_locus_tag=FGL89_01155
CDS	with_protein	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	248429	248701	-	WP_014974241.1	WP_014974241.1		ACT domain-containing protein		61186329	FGL89_RS01155	273	90	
gene	protein_coding	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	248802	249962	-						61186330	FGL89_RS01160	1161		old_locus_tag=FGL89_01160
CDS	with_protein	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	248802	249962	-	WP_014974240.1	WP_014974240.1		hydroxymethylglutaryl-CoA synthase		61186330	FGL89_RS01160	1161	386	
gene	protein_coding	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	250039	251661	-						61186331	FGL89_RS01165	1623		old_locus_tag=FGL89_01165
CDS	with_protein	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	250039	251661	-	WP_014974239.1	WP_014974239.1		ATP-binding cassette domain-containing protein		61186331	FGL89_RS01165	1623	540	
gene	protein_coding	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	251806	252243	-						61186332	FGL89_RS01170	438		old_locus_tag=FGL89_01170
CDS	with_protein	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	251806	252243	-	WP_014974238.1	WP_014974238.1		hypothetical protein		61186332	FGL89_RS01170	438	145	
gene	protein_coding	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	252335	253072	-						61186333	FGL89_RS01175	738		old_locus_tag=FGL89_01175
CDS	with_protein	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	252335	253072	-	WP_014974237.1	WP_014974237.1		16S rRNA (uracil(1498)-N(3))-methyltransferase		61186333	FGL89_RS01175	738	245	
gene	protein_coding	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	253075	253950	-					prmA	61186334	FGL89_RS01180	876		old_locus_tag=FGL89_01180
CDS	with_protein	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	253075	253950	-	WP_014974236.1	WP_014974236.1		50S ribosomal protein L11 methyltransferase	prmA	61186334	FGL89_RS01180	876	291	
gene	protein_coding	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	253947	255020	-						61186335	FGL89_RS01185	1074		old_locus_tag=FGL89_01185
CDS	with_protein	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	253947	255020	-	WP_014974235.1	WP_014974235.1		zinc-binding alcohol dehydrogenase family protein		61186335	FGL89_RS01185	1074	357	
gene	protein_coding	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	255031	255825	-						61186336	FGL89_RS01190	795		old_locus_tag=FGL89_01190
CDS	with_protein	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	255031	255825	-	WP_014974234.1	WP_014974234.1		hypothetical protein		61186336	FGL89_RS01190	795	264	
gene	protein_coding	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	255809	257662	-					lepA	61186337	FGL89_RS01195	1854		old_locus_tag=FGL89_01195
CDS	with_protein	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	255809	257662	-	WP_014974233.1	WP_014974233.1		translation elongation factor 4	lepA	61186337	FGL89_RS01195	1854	617	
gene	protein_coding	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	257805	258857	-						61186338	FGL89_RS01200	1053		old_locus_tag=FGL89_01200
CDS	with_protein	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	257805	258857	-	WP_135197374.1	WP_135197374.1		Gfo/Idh/MocA family oxidoreductase		61186338	FGL89_RS01200	1053	350	
gene	protein_coding	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	258918	260975	-					glyS	61186339	FGL89_RS01205	2058		old_locus_tag=FGL89_01205
CDS	with_protein	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	258918	260975	-	WP_147000268.1	WP_147000268.1		glycine--tRNA ligase subunit beta	glyS	61186339	FGL89_RS01205	2058	685	
gene	protein_coding	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	260977	261921	-					glyQ	61186340	FGL89_RS01210	945		old_locus_tag=FGL89_01210
CDS	with_protein	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	260977	261921	-	WP_041773199.1	WP_041773199.1		glycine--tRNA ligase subunit alpha	glyQ	61186340	FGL89_RS01210	945	314	
gene	protein_coding	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	262236	262781	-					frr	61186341	FGL89_RS01215	546		old_locus_tag=FGL89_01215
CDS	with_protein	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	262236	262781	-	WP_014974229.1	WP_014974229.1		ribosome recycling factor	frr	61186341	FGL89_RS01215	546	181	
gene	protein_coding	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	262781	263506	-					pyrH	61186342	FGL89_RS01220	726		old_locus_tag=FGL89_01220
CDS	with_protein	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	262781	263506	-	WP_014974228.1	WP_014974228.1		UMP kinase	pyrH	61186342	FGL89_RS01220	726	241	
gene	protein_coding	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	263662	264537	-					tsf	61186343	FGL89_RS01225	876		old_locus_tag=FGL89_01225
CDS	with_protein	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	263662	264537	-	WP_147000269.1	WP_147000269.1		translation elongation factor Ts	tsf	61186343	FGL89_RS01225	876	291	
gene	protein_coding	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	264651	265427	-					rpsB	61186344	FGL89_RS01230	777		old_locus_tag=FGL89_01230
CDS	with_protein	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	264651	265427	-	WP_014974226.1	WP_014974226.1		30S ribosomal protein S2	rpsB	61186344	FGL89_RS01230	777	258	
gene	protein_coding	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	265587	265871	-						61186345	FGL89_RS01235	285		old_locus_tag=FGL89_01235
CDS	with_protein	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	265587	265871	-	WP_147000270.1	WP_147000270.1		GIY-YIG nuclease family protein		61186345	FGL89_RS01235	285	94	
gene	protein_coding	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	265868	266632	-						61186346	FGL89_RS01240	765		old_locus_tag=FGL89_01240
CDS	with_protein	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	265868	266632	-	WP_014974224.1	WP_014974224.1		tRNA1(Val) (adenine(37)-N6)-methyltransferase		61186346	FGL89_RS01240	765	254	
gene	protein_coding	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	266695	267342	+						61186347	FGL89_RS01245	648		old_locus_tag=FGL89_01245
CDS	with_protein	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	266695	267342	+	WP_014974223.1	WP_014974223.1		1-acyl-sn-glycerol-3-phosphate acyltransferase		61186347	FGL89_RS01245	648	215	
gene	protein_coding	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	267353	267586	-						61186348	FGL89_RS01250	234		old_locus_tag=FGL89_01250
CDS	with_protein	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	267353	267586	-	WP_172600968.1	WP_172600968.1		YneF family protein		61186348	FGL89_RS01250	234	77	
gene	protein_coding	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	267885	268526	+					lexA	61186349	FGL89_RS01255	642		old_locus_tag=FGL89_01255
CDS	with_protein	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	267885	268526	+	WP_014974221.1	WP_014974221.1		transcriptional repressor LexA	lexA	61186349	FGL89_RS01255	642	213	
gene	protein_coding	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	268575	269210	-					pyrE	61186350	FGL89_RS01260	636		old_locus_tag=FGL89_01260
CDS	with_protein	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	268575	269210	-	WP_147000271.1	WP_147000271.1		orotate phosphoribosyltransferase	pyrE	61186350	FGL89_RS01260	636	211	
gene	protein_coding	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	269211	269903	-					pyrF	61186351	FGL89_RS01265	693		old_locus_tag=FGL89_01265
CDS	with_protein	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	269211	269903	-	WP_147000272.1	WP_147000272.1		orotidine-5'-phosphate decarboxylase	pyrF	61186351	FGL89_RS01265	693	230	
gene	protein_coding	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	269994	273173	-					carB	61186352	FGL89_RS01270	3180		old_locus_tag=FGL89_01270
CDS	with_protein	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	269994	273173	-	WP_147000273.1	WP_147000273.1		carbamoyl-phosphate synthase large subunit	carB	61186352	FGL89_RS01270	3180	1059	
